taxID,ncbi_species,RefSeq_assembly,GCF_id,Assembly_name,Organism_name,Infraspecific_name,BioSample,BioProject,Sex,Submitter,Date,Synonyms,Assembly_type,Assembly_level,Genome_coverage,Assembly_method,Expected_final_version,Genome_representation,Sequencing_technology,RefSeq_category,scaffold_N50,contig_N50,total_gap_len,Organism_common_name,Organism_species_name,taxon_superkindom,taxon_kindom,taxon_phylum,taxon_class,taxon_superorder,taxon_order,taxon_family,taxon_genus,taxon_species,synonyms_phy_name,specimen_origin,sample_size,longevity,Ori_Longevity_data,mass,Ori_mass_data,birth_mass,Ori_Birthmass_data,maturity,Ori_FemaleMaturity_data,gestation,Ori_Ges_data,GT,PNGR,tRNA_CPN,busco,genomic_len,A_perc,C_perc,G_perc,T_perc,N_perc,O_perc,gene_num,CDs_len,MLres,GTres,relative_ML,PopulationDensity_n.km2,GR_Area_km2,Estimated_population_size,mammalia_class,TAAI_proteome,p_proteome,TAAI_HEP,p_HEP
9447,Lemur catta (Ring-tailed lemur),mLemCat1.pri,GCF_020740605.2,mLemCat1.pri,Lemur catta (Ring-tailed lemur),,SAMN12621102,PRJNA561949,male,Vertebrate Genomes Project,2021/11/4,,haploid (principal pseudohaplotype of diploid),Chromosome,20.81x,hifiasm v. 0.12-r304; purge_dups v. 1.2.5; bionano_solve v. Solve3.6.1_11162020; salsa2 v. v2.2; gEVAL manual curation v. 2021-07-16,no,full,Pacbio Sequel II CCS; 10X Genomics linked reads; Bionano Genomics DLS; Arima Genomics v1 Hi-C,Representative Genome,102162704,32529614,3641621,Ring-tailed lemur,Lemur catta,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Lemuridae,Lemur,Lemur catta,,captivity,large,37.3,AnAge,2555,AnAge,70.6,AnAge,595,AnAge,135,AnAge,730,4.175462185,346,98.7,2245601549,29.27546084,20.6353198,20.65861217,29.26844036,0.162166837,0,19758,34143348,2.281079231,1.359024305,1.852387822,215,61778.7,13282420.5,terrestrial,0.755008397,0.00011913,0.733868162,0.000230459
39432,Saimiri boliviensis (Bolivian squirrel monkey),BCM_Sbol_2.0,GCF_016699345.1,BCM_Sbol_2.0,Saimiri boliviensis boliviensis (Bolivian squirrel monkey),breed=Bolivian squirrel monkey,SAMN16846876,PRJNA679316,female,Baylor College of Medicine Human Genome Sequencing Center,2021/1/12,,haploid,Scaffold,111.0x,Flye v. 2.6; GCpp v. 1.90; Tigmint v. 1.1.2; Arcs v. 1.0.5; Pilon v. 1.23; Bionano Solve v. 3.4,no,full,PacBio,,87238321,4857773,11737674,Bolivian squirrel monkey,Saimiri boliviensis boliviensis,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cebidae,Saimiri,Saimiri boliviensis,,captivity,large,30.3,AnAge,615,AnAge,108,WorldSpecies,1091,AnAge,158,AnAge,1249,0.464711274,340,99.5,2651399628,29.38925761,20.39084181,20.38153269,29.3956706,0.442697279,0,20632,34711046,2.327215996,3.149275575,1.059075764,NA,NA,NA,terrestrial,0.678752549,0.001000681,0.680262566,0.000965155
60711,Chlorocebus sabaeus (green monkey),Vero_WHO_p1.0,GCF_015252025.1,Vero_WHO_p1.0,Chlorocebus sabaeus (green monkey),strain=WHO RCB 10-87,SAMN15458746,PRJNA644395,female,"Viral Vectors and Vaccines Bioprocessing Group, McGill University",2020/11/6,,haploid (principal pseudohaplotype of diploid),Scaffold,75x,SuperNova v. 1.0,no,full,Illumina HiSeq,Representative Genome,81790585,839654,7277730,green monkey,Chlorocebus sabaeus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Primates,Cercopithecidae,Chlorocebus,Chlorocebus sabaeus,,,,46,WorldSpecies,5750,ADW,326,WorldSpecies,720,ADW,168,WorldSpecies,888,7.533333333,399,98.9,2937827970,29.40639033,20.48858542,20.47917727,29.37812213,0.247724852,0,21167,35411729,2.470728699,1.390856553,2.009703496,NA,1390955.98,NA,terrestrial,0.710895803,0.000442252,0.686018219,0.000839338
99487,Elephas maximus indicus (Asiatic elephant),mEleMax1 primary haplotype,GCF_024166365.1,mEleMax1 primary haplotype,Elephas maximus indicus (Asiatic elephant),,SAMN29174328,PRJNA850184,male,Vertebrate Genomes Project,2022/7/6,,haploid (principal pseudohaplotype of diploid),Chromosome,43.0x,Hifiasm v. 0.16.1; purge_dups v. 07.12.21; Bionano solve v. 3.3; Salsa v. 2.3,no,full,PacBio Sequel II HiFi; Bionano optical mapping; Arima HiC,Representative Genome,127432672,87987108,3333681,Asiatic elephant,Elephas maximus indicus,Eukaryota,Metazoa,Chordata,Mammalia,Afrotheria,Proboscidea,Elephantidae,Elephas,Elephas maximus,,captivity,large,79.6,AnAge,3178000,AnAge,107000,AnAge,3287,AnAge,644,AnAge,3931,934.2865835,1117,99.4,3401247148,29.42740776,20.53741312,20.55783266,29.37933298,0.098013489,0,21673,36810782,1.556619721,1.604068428,1.314450733,NA,NA,NA,terrestrial,0.834023866,4.89E-06,0.806172889,1.77E-05
9785,Loxodonta africana (African savanna elephant),Loxafr3.0,GCF_000001905.1,Loxafr3.0,Loxodonta africana (African savanna elephant),,SAMN02953622,PRJNA12569,female,Broad Institute,2009/7/15,loxArf3,haploid,Scaffold,,,,full,,Representative Genome,46401353,69023,78195493,African savanna elephant,Loxodonta africana,Eukaryota,Metazoa,Chordata,Mammalia,Afrotheria,Proboscidea,Elephantidae,Loxodonta,Loxodonta africana,,captivity,large,65,AnAge,4800000,AnAge,105000,AnAge,4018,AnAge,670,AnAge,4688,1168.491787,848,94.9,3196738102,28.89401711,19.8864418,19.8783655,28.89507303,2.446102574,0,20651,34233424,1.189950352,1.752111926,0.956585294,6.72,4233287.94,28447694.96,terrestrial,0.640331257,0.002355483,0.671181529,0.001195889
60746,Acomys russatus (golden spiny mouse),mAcoRus1.1,GCF_903995435.1,mAcoRus1.1,Acomys russatus (golden spiny mouse),,SAMEA104026431,PRJEB39768,,SC,2020/8/21,,haploid,Chromosome,58x,,,full,,Representative Genome,66475698,4450755,7954167,golden spiny mouse,Acomys russatus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Acomys,Acomys russatus,,unknown,small,5,WorldSpecies,54.4,AnAge,7,AnAge,91,AnAge,34,AnAge,125,0.520879121,407,98.7,2301522284,28.63915912,21.18418924,21.18218748,28.64885948,0.345604692,0,20454,34383032,0.566093624,0.528330975,0.787457442,3487.07,800320.84,2790774792,terrestrial,0.595633206,0.005586937,0.664910393,0.001380983
10129,Apodemus sylvaticus (European woodmouse),mApoSyl1.1,GCF_947179515.1,mApoSyl1.1,Apodemus sylvaticus (European woodmouse),,SAMEA7702024,PRJEB56948,,WELLCOME SANGER INSTITUTE,2022/10/28,,haploid (principal pseudohaplotype of diploid),Chromosome,25x,various,,full,"PacBio,Illumina,Arima2",Representative Genome,120938251,4449850,225617,European woodmouse,Apodemus sylvaticus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,,captivity,medium,6.3,AnAge,23.4,AnAge,1.5,AnAge,71,AnAge,23,AnAge,94,0.308450704,432,99.4,2889785202,29.40653494,20.61660772,20.60765781,29.36139213,0.007807397,0,22208,36895129,0.816356952,0.475514213,1.195504373,780,5043250.55,3933735429,terrestrial,0.652848107,0.0018051,0.665663832,0.001357547
564181,Peromyscus californicus insignis (California mouse),ASM782708v3,GCF_007827085.1,ASM782708v3,Peromyscus californicus insignis (California mouse),strain=IS,SAMN10698868,PRJNA513219,female,University of Maryland,2022/4/27,,haploid,Scaffold,18.0x,PBIPA v. 1.3.1,yes,full,PacBio Sequel,Representative Genome,115047232,8224858,122718,California mouse,Peromyscus californicus insignis,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Peromyscus,Peromyscus californicus,,,,5.5,AnAge,42,AnAge,4.46,AnAge,46,AnAge,30,AnAge,76,0.816086957,649,99.3,2467923528,28.90642716,21.10846613,21.10120326,28.87893093,0.00497252,0,21761,36620552,0.649018216,0.339422103,1.199352476,NA,NA,NA,terrestrial,0.649868418,0.001925195,0.75216252,0.00013068
9994,Marmota marmota marmota (Alpine marmot),marMar,GCF_001458135.2,marMar,Marmota marmota marmota (Alpine marmot),,SAMEA3214822,PRJEB8272,,MRC NATIONAL INSTITUTE FOR MEDICAL RESEARCH,2019/12/18,,haploid,Scaffold,43x,,,full,,,31340621,66546,97111865,Alpine marmot,Marmota marmota marmota,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Sciuridae,Marmota,Marmota marmota,,,,17.4,AnAge,3500,AnAge,30,AnAge,730,AnAge,35,AnAge,765,4.753424658,338,96.4,2506852125,28.95029881,19.16047505,19.09456969,28.91928645,3.875369992,0,20270,33924056,1.011841399,1.331844642,0.838051882,NA,NA,NA,terrestrial,0.539503539,0.01408712,0.544018213,0.013151526
447135,Myodes glareolus (Bank vole),Bank_vole1_10x,GCF_902806735.1,Bank_vole1_10x,Myodes glareolus (Bank vole),,SAMEA5971946,PRJEB34572,,LIV,2020/2/22,,haploid,Scaffold,50x,,,full,,Representative Genome,20649317,74942,32329500,Bank vole,Myodes glareolus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Myodes,Myodes glareolus,,captivity,small,4.9,AnAge,20.8,AnAge,1.82,AnAge,47,AnAge,20,AnAge,67,0.403829787,385,96.1,2323059002,28.65769743,20.63848024,20.63703464,28.67510973,1.391677954,0,20185,33510113,0.647023463,0.347540914,1.16032432,3704.05,8269299.06,30629897183,terrestrial,0.771958963,6.69E-05,0.881269558,2.87E-07
10093,Mus pahari (shrew mouse),PAHARI_EIJ_v1.1,GCF_900095145.1,PAHARI_EIJ_v1.1,Mus pahari (shrew mouse),,SAMEA3367645,PRJEB14896,female,EBI,2017/4/28,,haploid,Chromosome,74x,,,full,,Representative Genome,111406228,29465,234893073,shrew mouse,Mus pahari,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Mus,Mus pahari,,,,NA,,NA,,NA,,NA,,NA,,NA,NA,340,98.8,2475012951,26.28512137,18.95516259,18.95653022,26.30618368,9.497002143,0,19929,34130508,NA,NA,NA,NA,1291820.75,NA,terrestrial,0.592987197,0.005857516,0.606567056,0.004575463
9995,Marmota monax (woodchuck),Marmota_monax_Labrador192_V1.0,GCF_021218885.1,Marmota_monax_Labrador192_V1.0,Marmota monax (woodchuck),,SAMN21332666,PRJNA761405,male,Hospital for Sick Children,2021/12/15,,haploid,Scaffold,77.2x,Flye v. 2.8; freebayes v. 1.3.1,no,full,PacBio Sequel; Illumina HiSeq,Representative Genome,11523559,10671126,4600,woodchuck,Marmota monax,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Sciuridae,Marmota,Marmota monax,,captivity,medium,14,AnAge,4000,AnAge,27,AnAge,548,AnAge,32,AnAge,580,7.25,447,99.6,2638778829,30.0312874,19.95562459,19.96750661,30.04540708,0.000174323,0,21480,36381436,0.796915952,0.981449237,0.808132111,136.7,7599938.29,1038911564,terrestrial,0.625146953,0.003204668,0.645532179,0.002111863
51337,Jaculus jaculus (lesser Egyptian jerboa),mJacJac1.mat.Y.cur,GCF_020740685.1,mJacJac1.mat.Y.cur,Jaculus jaculus (lesser Egyptian jerboa),,SAMN20391724,PRJNA773797,male,Vertebrate Genomes Project,2021/11/4,,haploid (principal pseudohaplotype of diploid),Chromosome,61.0x,Trio HiCanu v. 2.1; purge_dups v. 1.2.3; Scaff10x v. 4.2; Bionano Solve v. 3.5.1; bwa v. 0.7.17; gcpp v. 1.9.0; Longranger Align v. 2.2.2; Freebayes v. 1.3.2; gEVAL manual curation v. 2021-05--07,no,full,PacBio Sequel II CLR 101X; 10X Gemonics linked reads 78X; Bionano Genomics DLS 182X; Arima Genomics Hi-C v1 60X,Representative Genome,158244790,22104564,13702745,lesser Egyptian jerboa,Jaculus jaculus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Dipodidae,Jaculus,Jaculus jaculus,,captivity,medium,7.3,AnAge,55,AnAge,2,AnAge,327,AnAge,38,AnAge,365,0.162079511,410,98.5,2863865261,28.8557684,20.89562477,20.90197378,28.86816151,0.478471532,0,20467,34680477,0.825047425,1.539126224,0.570452598,NA,15392985.16,NA,terrestrial,0.596611227,0.005489566,0.610170574,0.004277323
10089,Mus caroli (Ryukyu mouse),CAROLI_EIJ_v1.1,GCF_900094665.1,CAROLI_EIJ_v1.1,Mus caroli (Ryukyu mouse),,SAMEA3367631,PRJEB14895,female,EBI,2017/4/28,,haploid,Chromosome,60x,,,full,,,122627250,30916,280028574,Ryukyu mouse,Mus caroli,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Mus,Mus caroli,,unknown,small,6,WorldSpecies,11.2,AnAge,1.2,AnAge,53,AnAge,21,AnAge,74,0.188679245,350,98.7,2553128900,25.9402718,18.55742246,18.56262036,25.96399927,10.97568611,0,20494,34756115,0.87476309,0.437952396,1.331404258,NA,1344916.98,NA,terrestrial,0.496610161,0.025923177,0.531274907,0.015929862
10090,Mus musculus (house mouse),GRCm39,GCF_000001635.27,GRCm39,Mus musculus (house mouse),strain=C57BL/6J,,PRJNA20689,,Genome Reference Consortium,2020/6/24,mm39,haploid,Chromosome,,,,full,,Reference Genome,106145001,59462871,73600614,house mouse,Mus musculus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Mus,Mus musculus,,captivity,large,4,AnAge,20.5,AnAge,1.25,AnAge,42,AnAge,19,AnAge,61,0.458333333,399,99.8,2728222451,28.36318016,20.26992575,20.27165918,28.39748319,2.697751716,0,21990,37165320,0.529411605,0.317398514,1.007141554,4981.53,NA,NA,terrestrial,0.578969222,0.007476876,0.640032382,0.002370166
214514,Perognathus longimembris pacificus (Pacific pocket mouse),ASM2315922v1,GCF_023159225.1,ASM2315922v1,Perognathus longimembris pacificus (Pacific pocket mouse),,SAMN26876106,PRJNA818714,male,San Diego Zoo Wildlife Alliance,2022/4/27,,haploid,Chromosome,23.0x,Peregrine v. JUNE-2020; HiRise v. JULY-2020; Juicer v. DECEMBER-2020; Juicebox Assembly Tools v. DECEMBER-2020,yes,full,PacBio Sequel,Representative Genome,72679016,7389774,797500,Pacific pocket mouse,Perognathus longimembris pacificus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Heteromyidae,Perognathus,Perognathus longimembris,,,,8.3,AnAge,8,AnAge,0.9,AnAge,151,AnAge,22,AnAge,173,0.047019868,488,97.8,2212099196,29.00464853,20.97930585,20.98090695,28.99908694,0.036051729,0,20480,34865053,1.277020232,1.099933836,1.056895811,NA,NA,NA,terrestrial,0.477802995,0.033114875,0.50639593,0.02270367
34839,Chinchilla lanigera (long-tailed chinchilla),ChiLan1.0,GCF_000276665.1,ChiLan1.0,Chinchilla lanigera (long-tailed chinchilla),,SAMN00632093,PRJNA68239,female,Broad Institute,2012/8/28,,haploid,Scaffold,87x,ALLPATHS v. R40776,,full,Illumina Hi-Seq,Representative Genome,21893125,61105,106575991,long-tailed chinchilla,Chinchilla lanigera,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera,,captivity,large,17.2,AnAge,642.5,AnAge,35,AnAge,240,AnAge,111,AnAge,351,2.53125,290,99.2,2390868971,28.16328608,19.62397315,19.60996687,28.14514815,4.457625754,0,17606,26892610,1.311845921,0.876816605,1.378903356,958.94,36255.13,34766494.36,terrestrial,0.591784947,0.005983968,0.592538813,0.005904417
79684,Microtus ochrogaster (prairie vole),MicOch1.0,GCF_000317375.1,MicOch1.0,Microtus ochrogaster (prairie vole),,SAMN00727831,PRJNA72443,female,Broad Institute,2012/12/7,,haploid,Chromosome,94x,allpaths v. R41985 HAPLOIDIFY=True SPRS_WRITE_SEPS=True,,full,Illumina Hi-Seq,Representative Genome,17270019,21250,183019268,prairie vole,Microtus ochrogaster,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Microtus,Microtus ochrogaster,,captivity,small,5.3,AnAge,40,AnAge,3.02,AnAge,47,AnAge,23,AnAge,70,0.786808511,468,98.4,2287340943,26.56672945,19.44321962,19.42744292,26.56120933,8.001398679,0,19659,33376634,0.630318936,0.315891462,1.219601605,8990.59,3234309.14,29078347411,terrestrial,0.769116241,7.39E-05,0.872317931,5.34E-07
230844,Peromyscus maniculatus bairdii (prairie deer mouse),HU_Pman_2.1.3,GCF_003704035.1,HU_Pman_2.1.3,Peromyscus maniculatus bairdii (prairie deer mouse),,SAMN10150431,PRJNA494228,female,Harvard University / Howard Hughes Medical Institute,2020/9/17,,haploid,Chromosome,115.0x,AllPaths v. 2016-03,yes,full,Illumina HiSeq,Representative Genome,115033041,30111,124546479,prairie deer mouse,Peromyscus maniculatus bairdii,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus,,captivity,medium,8.3,AnAge,20.5,AnAge,2,AnAge,49,AnAge,24,AnAge,73,0.37755102,555,98.7,2512439762,27.43154238,20.09630844,20.09135437,27.42360217,4.957192641,0,21372,35508309,1.09852908,0.379837566,1.858237319,NA,NA,NA,terrestrial,0.58553277,0.006678277,0.670687471,0.001209669
10036,Mesocricetus auratus (golden hamster),BCM_Maur_2.0,GCF_017639785.1,BCM_Maur_2.0,Mesocricetus auratus (golden hamster),,SAMN18096087,PRJNA705675,female,Baylor College of Medicine Human Genome Sequencing Center,2021/3/30,,haploid,Scaffold,88.0x,Flye v. 2.8.1-b1676; Pilon v. 1.23; Bionano Solve v. 3.4,no,full,Oxford Nanopore PromethION,Representative Genome,85184847,9471653,73849388,golden hamster,Mesocricetus auratus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Mesocricetus,Mesocricetus auratus,,captivity,medium,3.9,AnAge,105,AnAge,2.45,AnAge,48,AnAge,16,AnAge,64,2.136458333,466,99.8,2457078271,28.12065082,20.39467859,20.3802788,28.09881444,3.005577351,0,21408,36096767,0.397455401,0.23515016,0.951610313,NA,904866.93,NA,terrestrial,0.551958457,0.011627997,0.671687509,0.001181913
30640,Sciurus carolinensis (gray squirrel),mSciCar1.2,GCF_902686445.1,mSciCar1.2,Sciurus carolinensis (gray squirrel),,SAMEA994726,PRJEB35386,,SC,2020/7/31,,haploid,Chromosome,74x,,,full,,Representative Genome,148229995,13975867,604531,gray squirrel,Sciurus carolinensis,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis,,captivity,small,23.6,AnAge,533,AnAge,15,AnAge,343,AnAge,44,AnAge,387,1.510204082,461,98.6,2815397268,29.95151088,20.02278628,20.03277571,29.97145481,0.021472316,0,21549,36110427,1.854597768,1.005997023,1.774946502,690,4081069.29,2815937810,terrestrial,0.645819284,0.002099053,0.592315003,0.005927944
10020,Dipodomys ordii (Ord's kangaroo rat),Dord_2.0,GCF_000151885.1,Dord_2.0,Dipodomys ordii (Ord's kangaroo rat),,SAMN02900551,PRJNA20385,female,Baylor College of Medicine,2014/12/12,,haploid,Scaffold,181.0x Illumina; 2.5x Sanger,AllPaths LG v. 41070; Atlas Link v. 2.0; Atlas GapFill v. 2.0,yes,full,Illumina; Sanger dideoxy sequencing,Representative Genome,11931245,48087,171054776,Ord's kangaroo rat,Dipodomys ordii,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Heteromyidae,Dipodomys,Dipodomys ordii,,captivity,small,9.9,AnAge,57,AnAge,5,AnAge,61,AnAge,29,AnAge,90,0.852459016,396,92.7,2236368823,26.39170323,19.59892002,19.24082095,27.1197826,7.648773192,0,18812,31663526,1.112523776,0.376634233,1.932844115,297,3426002.61,1017522775,terrestrial,0.636776307,0.00253515,0.599850817,0.00517696
10117,Rattus rattus (black rat),Rrattus_CSIRO_v1,GCF_011064425.1,Rrattus_CSIRO_v1,Rattus rattus (black rat),,SAMN12855339,PRJNA574245,male,CSIRO,2020/3/4,,haploid,Chromosome,130.0x,Flye v. 2.5; allhic v. 0.9.8; racon v. 1.4.6,yes,full,Illumina HiSeq; Oxford Nanopore,Representative Genome,158824752,1635336,552721,black rat,Rattus rattus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Rattus,Rattus rattus,,captivity,large,4.2,AnAge,200,AnAge,4.55,AnAge,90,AnAge,22,AnAge,112,2.171666667,363,96.4,2382787281,28.93251838,21.06652365,21.0624104,28.91531584,0.023231742,0,21370,34651504,0.386098909,0.358737899,0.710717386,2640.54,NA,NA,terrestrial,0.60872854,0.004394641,0.613243213,0.004035967
10181,Heterocephalus glaber (naked mole-rat),HetGla_female_1.0,GCF_000247695.1,HetGla_female_1.0,Heterocephalus glaber (naked mole-rat),,SAMN00714537,PRJNA72441,female,Broad Institute,2012/2/17,hetGla2,haploid,Scaffold,90x,AllPaths v. R39605,,full,Illumina HiSeq,Representative Genome,20532749,47778,303433536,naked mole-rat,Heterocephalus glaber,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Bathyergidae,Heterocephalus,Heterocephalus glaber,,captivity,large,31,AnAge,35,AnAge,2,AnAge,228,AnAge,70,AnAge,298,0.144736842,279,98.3,2618204639,26.43897134,17.77873147,17.7743757,26.41854719,11.58937432,0,19409,33408406,3.766386548,1.38359313,2.766052972,11100,1324439.84,14701282224,terrestrial,0.564746281,0.009476979,0.596456634,0.005504864
10160,Octodon degus (degu),OctDeg1.0,GCF_000260255.1,OctDeg1.0,Octodon degus (degu),,SAMN00769067,PRJNA74595,female,Broad Institute,2012/5/1,,haploid,Scaffold,80x,allpaths v. R40507 LITTLE_HELPS_BIG=False,,full,Illumina Hi-Seq,Representative Genome,12091372,19847,469628236,degu,Octodon degus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Octodontidae,Octodon,Octodon degus,,captivity,large,14,AnAge,235,AnAge,14,AnAge,182,AnAge,90,AnAge,272,1.214285714,296,96.6,2995889303,24.73308,17.4600062,17.4356583,24.69550121,15.67575429,0,19820,33164169,1.254212893,0.841802237,1.326038728,1166.23,64949.08,75745565.57,terrestrial,0.510773066,0.02137041,0.485838878,0.02987249
1047088,Arvicola amphibius (Eurasian water vole),mArvAmp1.2,GCF_903992535.2,mArvAmp1.2,Arvicola amphibius (Eurasian water vole),,SAMEA994740,PRJEB39550,,Wellcome Sanger Institute,2021/5/15,,haploid,Chromosome,45x,,,full,,Representative Genome,158924400,5392280,6026942,Eurasian water vole,Arvicola amphibius,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Arvicola,Arvicola amphibius,,captivity,tiny,2.5,AnAge,120,AnAge,5,AnAge,51,AnAge,21,AnAge,72,2.254901961,491,99,2297766297,28.84886704,21.01783387,21.02348436,28.84751826,0.262296475,0,21278,35410616,0.249393478,0.257125718,0.564781928,57067.85,18177352,1.04E+12,terrestrial,0.615676027,0.003852966,0.700077147,0.00058888
35658,Mastomys coucha (southern multimammate mouse),UCSF_Mcou_1,GCF_008632895.1,UCSF_Mcou_1,Mastomys coucha (southern multimammate mouse),,SAMN07635206,PRJNA406979,male,"University of California, San Francisco",2019/9/24,,haploid,Chromosome,73.0x,Meraculous v. 2.0.5; Ragout v. 2.0,yes,full,Illumina HiSeq,Representative Genome,118621203,30483,203565473,southern multimammate mouse,Mastomys coucha,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Mastomys,Mastomys coucha,,,,3,WorldSpecies,43.5,WorldSpecies,2,WorldSpecies,NA,,NA,,NA,NA,337,98.3,2507184835,26.91083623,19.02098654,19.01248398,26.93640862,8.119284632,0,19772,34101001,0.352027877,NA,NA,NA,636382.99,NA,terrestrial,0.570030767,0.008688455,0.616717567,0.003776749
10141,Cavia porcellus (domestic guinea pig),Cavpor3.0,GCF_000151735.1,Cavpor3.0,Cavia porcellus (domestic guinea pig),strain=inbred line 2N,SAMN02981223,PRJNA12583,female,"The Genome Sequencing Platform, The Genome Assembly Team",2008/3/3,cavPor3,haploid,Scaffold,6.8x,unknown v. before 2008,,full,Sanger,Representative Genome,27942054,80583,59849908,domestic guinea pig,Cavia porcellus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Caviidae,Cavia,Cavia porcellus,,captivity,large,12,AnAge,728,AnAge,85,AnAge,66,AnAge,68,AnAge,134,9.742424242,343,96.7,2723219641,29.36467933,19.53226798,19.53774014,29.36754975,2.197762791,0,19629,33135456,0.897127788,0.325948841,1.805888547,NA,NA,NA,terrestrial,0.424903803,0.061831789,0.455254075,0.043693547
93162,Marmota flaviventris (yellow-bellied marmot),GSC_YBM_2.0,GCF_003676075.2,GSC_YBM_2.0,Marmota flaviventris (yellow-bellied marmot),,SAMN10078668,PRJNA491472,female,Canada's Genomic Enterprise,2019/5/24,,haploid,Scaffold,45.0x,Supernova v. 2.1.1,yes,full,Illumina HiSeq,,11407078,143681,52602299,yellow-bellied marmot,Marmota flaviventris,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Sciuridae,Marmota,Marmota flaviventris,,captivity,tiny,21.2,AnAge,3500,AnAge,33.8,AnAge,730,AnAge,30,AnAge,760,4.748219178,387,99,2581355786,29.46016586,19.55446358,19.52086914,29.42668733,2.037777949,3.61E-05,20135,33961801,1.232818257,1.323139775,1.025463029,6.9,1718950.48,11860758.31,terrestrial,0.520331915,0.018674898,0.545934354,0.012769907
10041,Peromyscus leucopus (white-footed mouse),UCI_PerLeu_2.1,GCF_004664715.2,UCI_PerLeu_2.1,Peromyscus leucopus (white-footed mouse),breed=LL Stock,SAMN03488028,PRJNA281425,female,University of California Irvine,2020/10/2,,haploid,Chromosome,60.0x,custom method described in paper v. 02/14/20,yes,full,Illumina; PacBio; HiC-Illumina,Representative Genome,114273790,3487364,1128377,white-footed mouse,Peromyscus leucopus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Cricetidae,Peromyscus,Peromyscus leucopus,,captivity,small,7.9,AnAge,23,AnAge,1.89,AnAge,73,AnAge,26,AnAge,99,0.289178082,657,98,2475180836,28.86435539,21.1026343,21.1125951,28.87482723,0.045587982,0,22127,36426726,1.026513631,0.502650121,1.449165245,1444.64,5841433.18,8438768029,terrestrial,0.583145387,0.006960234,0.689240225,0.000775169
10116,Rattus norvegicus (Norway rat),mRatBN7.2,GCF_015227675.2,mRatBN7.2,Rattus norvegicus (Norway rat),strain=BN/NHsdMcwi,SAMN16261960,PRJNA662791,male,Wellcome Sanger Institute,2020/11/10,,haploid (principal pseudohaplotype of diploid),Chromosome,92.0x,FALCON-Unzip v. 2020,yes,full,PacBio Sequel; 10X Genomics Chromium; BioNano; Arima Hi-C,Representative Genome,135012528,29198295,21334956,Norway rat,Rattus norvegicus,Eukaryota,Metazoa,Chordata,Mammalia,Euarchontoglires,Rodentia,Muridae,Rattus,Rattus norvegicus,,captivity,large,3.8,AnAge,300,AnAge,5.81,AnAge,90,AnAge,21,AnAge,111,3.268777778,395,98.9,2647915728,28.7662307,20.82656084,20.82792787,28.77355419,0.805726397,0,22093,36556633,0.327384625,0.326118006,0.646812798,NA,NA,NA,terrestrial,0.686230443,0.000834977,0.679458432,0.000983939
